,label,cls,id,sample,original_duration,segments_6sec,segment_type,segment_number,duration,start_sec,stop_sec,original_path,comment,path,count,original_dir_cls
6642,TrueSpeech (28),1,9881,train,17,4,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (28).mp3,augs-- gen white_noise mxy echo reverse pink_noise,dataset\train\true\TrueSpeech (28) id-9881.mp3,3,Истина_разговоры
6643,TrueSpeech (28),1,9882,train,17,4,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (28).mp3,augs-- gen mx2y slow_down reverse,dataset\train\true\TrueSpeech (28) id-9882.mp3,3,Истина_разговоры
6644,TrueSpeech (29),1,9883,train,48,16,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (29).mp3,augs-- ,dataset\train\true\TrueSpeech (29) id-9883.mp3,3,Истина_разговоры
6645,TrueSpeech (29),1,9884,train,48,16,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (29).mp3,augs-- gen white_noise mx2y avg noised_echo pink_noise,dataset\train\true\TrueSpeech (29) id-9884.mp3,3,Истина_разговоры
6646,TrueSpeech (29),1,9885,train,48,16,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (29).mp3,augs-- gen mx2y avg noised_echo pink_noise,dataset\train\true\TrueSpeech (29) id-9885.mp3,3,Истина_разговоры
6647,TrueSpeech (29),1,9886,train,48,16,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (29).mp3,augs-- ,dataset\train\true\TrueSpeech (29) id-9886.mp3,3,Истина_разговоры
6648,TrueSpeech (29),1,9887,train,48,16,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (29).mp3,augs-- gen white_noise noised_echo pink_noise,dataset\train\true\TrueSpeech (29) id-9887.mp3,3,Истина_разговоры
6649,TrueSpeech (29),1,9888,train,48,16,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (29).mp3,augs-- gen white_noise mn2y mx2y echo pink_noise,dataset\train\true\TrueSpeech (29) id-9888.mp3,3,Истина_разговоры
6650,TrueSpeech (29),1,9889,train,48,16,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (29).mp3,augs-- ,dataset\train\true\TrueSpeech (29) id-9889.mp3,3,Истина_разговоры
6651,TrueSpeech (29),1,9890,train,48,16,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (29).mp3,augs-- gen mny avg,dataset\train\true\TrueSpeech (29) id-9890.mp3,3,Истина_разговоры
6652,TrueSpeech (29),1,9891,train,48,16,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (29).mp3,augs-- gen relu avg pink_noise,dataset\train\true\TrueSpeech (29) id-9891.mp3,3,Истина_разговоры
6653,TrueSpeech (29),1,9892,train,48,16,segment,12,6,36,42,CallsDataset\Истина_разговоры\TrueSpeech (29).mp3,augs-- ,dataset\train\true\TrueSpeech (29) id-9892.mp3,3,Истина_разговоры
6654,TrueSpeech (29),1,9893,train,48,16,segment,12,6,36,42,CallsDataset\Истина_разговоры\TrueSpeech (29).mp3,augs-- gen white_noise mxy echo,dataset\train\true\TrueSpeech (29) id-9893.mp3,3,Истина_разговоры
6655,TrueSpeech (29),1,9894,train,48,16,segment,12,6,36,42,CallsDataset\Истина_разговоры\TrueSpeech (29).mp3,augs-- gen white_noise mn2y mxy avg noised_echo,dataset\train\true\TrueSpeech (29) id-9894.mp3,3,Истина_разговоры
6656,TrueSpeech (3),1,9895,train,33,10,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (3).mp3,augs-- ,dataset\train\true\TrueSpeech (3) id-9895.mp3,3,Истина_разговоры
6657,TrueSpeech (3),1,9896,train,33,10,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (3).mp3,augs-- gen mxy noised_echo pink_noise,dataset\train\true\TrueSpeech (3) id-9896.mp3,3,Истина_разговоры
6658,TrueSpeech (3),1,9897,train,33,10,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (3).mp3,augs-- gen white_noise mny,dataset\train\true\TrueSpeech (3) id-9897.mp3,3,Истина_разговоры
6659,TrueSpeech (3),1,9898,train,33,10,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (3).mp3,augs-- ,dataset\train\true\TrueSpeech (3) id-9898.mp3,3,Истина_разговоры
6660,TrueSpeech (3),1,9899,train,33,10,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (3).mp3,augs-- gen,dataset\train\true\TrueSpeech (3) id-9899.mp3,3,Истина_разговоры
6661,TrueSpeech (3),1,9900,train,33,10,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (3).mp3,augs-- gen white_noise relu mx2y noised_echo,dataset\train\true\TrueSpeech (3) id-9900.mp3,3,Истина_разговоры
6662,TrueSpeech (3),1,9901,train,33,10,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (3).mp3,augs-- ,dataset\train\true\TrueSpeech (3) id-9901.mp3,3,Истина_разговоры
6663,TrueSpeech (3),1,9902,train,33,10,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (3).mp3,augs-- gen white_noise,dataset\train\true\TrueSpeech (3) id-9902.mp3,3,Истина_разговоры
6664,TrueSpeech (3),1,9903,train,33,10,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (3).mp3,augs-- gen white_noise mn2y mx2y echo,dataset\train\true\TrueSpeech (3) id-9903.mp3,3,Истина_разговоры
6665,TrueSpeech (30),1,9904,train,31,10,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (30).mp3,augs-- ,dataset\train\true\TrueSpeech (30) id-9904.mp3,3,Истина_разговоры
6666,TrueSpeech (30),1,9905,train,31,10,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (30).mp3,augs-- gen white_noise mx2y echo reverse pink_noise,dataset\train\true\TrueSpeech (30) id-9905.mp3,3,Истина_разговоры
6667,TrueSpeech (30),1,9906,train,31,10,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (30).mp3,augs-- gen mn2y mxy pink_noise,dataset\train\true\TrueSpeech (30) id-9906.mp3,3,Истина_разговоры
6668,TrueSpeech (30),1,9907,train,31,10,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (30).mp3,augs-- ,dataset\train\true\TrueSpeech (30) id-9907.mp3,3,Истина_разговоры
6669,TrueSpeech (30),1,9908,train,31,10,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (30).mp3,augs-- gen white_noise mx2y pink_noise,dataset\train\true\TrueSpeech (30) id-9908.mp3,3,Истина_разговоры
6670,TrueSpeech (30),1,9909,train,31,10,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (30).mp3,augs-- gen relu avg slow_down,dataset\train\true\TrueSpeech (30) id-9909.mp3,3,Истина_разговоры
6671,TrueSpeech (30),1,9910,train,31,10,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (30).mp3,augs-- ,dataset\train\true\TrueSpeech (30) id-9910.mp3,3,Истина_разговоры
6672,TrueSpeech (30),1,9911,train,31,10,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (30).mp3,augs-- gen mn2y mx2y slow_down echo,dataset\train\true\TrueSpeech (30) id-9911.mp3,3,Истина_разговоры
6673,TrueSpeech (30),1,9912,train,31,10,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (30).mp3,augs-- gen white_noise mny mxy avg,dataset\train\true\TrueSpeech (30) id-9912.mp3,3,Истина_разговоры
6674,TrueSpeech (31),1,9913,train,43,14,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (31).mp3,augs-- ,dataset\train\true\TrueSpeech (31) id-9913.mp3,3,Истина_разговоры
6675,TrueSpeech (31),1,9914,train,43,14,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (31).mp3,augs-- gen relu,dataset\train\true\TrueSpeech (31) id-9914.mp3,3,Истина_разговоры
6676,TrueSpeech (31),1,9915,train,43,14,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (31).mp3,augs-- gen relu mxy echo pink_noise,dataset\train\true\TrueSpeech (31) id-9915.mp3,3,Истина_разговоры
6677,TrueSpeech (31),1,9916,train,43,14,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (31).mp3,augs-- ,dataset\train\true\TrueSpeech (31) id-9916.mp3,3,Истина_разговоры
6678,TrueSpeech (31),1,9917,train,43,14,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (31).mp3,augs-- gen white_noise mny slow_down noised_echo reverse pink_noise,dataset\train\true\TrueSpeech (31) id-9917.mp3,3,Истина_разговоры
6679,TrueSpeech (31),1,9918,train,43,14,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (31).mp3,augs-- gen white_noise relu noised_echo reverse pink_noise,dataset\train\true\TrueSpeech (31) id-9918.mp3,3,Истина_разговоры
6680,TrueSpeech (117),1,9919,test,10,2,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (117).mp3,augs-- ,dataset\test\TrueSpeech (117) id-9919.mp3,1,Истина_разговоры
6681,TrueSpeech (31),1,9920,train,43,14,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (31).mp3,augs-- ,dataset\train\true\TrueSpeech (31) id-9920.mp3,3,Истина_разговоры
6682,TrueSpeech (31),1,9921,train,43,14,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (31).mp3,augs-- gen mn2y slow_down noised_echo reverse,dataset\train\true\TrueSpeech (31) id-9921.mp3,3,Истина_разговоры
6683,TrueSpeech (31),1,9922,train,43,14,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (31).mp3,augs-- gen mn2y mx2y slow_down echo pink_noise,dataset\train\true\TrueSpeech (31) id-9922.mp3,3,Истина_разговоры
6684,TrueSpeech (31),1,9923,train,43,14,segment,12,6,36,42,CallsDataset\Истина_разговоры\TrueSpeech (31).mp3,augs-- ,dataset\train\true\TrueSpeech (31) id-9923.mp3,3,Истина_разговоры
6685,TrueSpeech (31),1,9924,train,43,14,segment,12,6,36,42,CallsDataset\Истина_разговоры\TrueSpeech (31).mp3,augs-- gen mny mx2y pink_noise,dataset\train\true\TrueSpeech (31) id-9924.mp3,3,Истина_разговоры
6686,TrueSpeech (31),1,9925,train,43,14,segment,12,6,36,42,CallsDataset\Истина_разговоры\TrueSpeech (31).mp3,augs-- gen mx2y avg pink_noise,dataset\train\true\TrueSpeech (31) id-9925.mp3,3,Истина_разговоры
6687,TrueSpeech (32),1,9926,train,24,8,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (32).mp3,augs-- ,dataset\train\true\TrueSpeech (32) id-9926.mp3,3,Истина_разговоры
6688,TrueSpeech (32),1,9927,train,24,8,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (32).mp3,augs-- gen white_noise mny avg echo pink_noise,dataset\train\true\TrueSpeech (32) id-9927.mp3,3,Истина_разговоры
6689,TrueSpeech (32),1,9928,train,24,8,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (32).mp3,augs-- gen white_noise mny slow_down noised_echo pink_noise,dataset\train\true\TrueSpeech (32) id-9928.mp3,3,Истина_разговоры
6690,TrueSpeech (32),1,9929,train,24,8,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (32).mp3,augs-- ,dataset\train\true\TrueSpeech (32) id-9929.mp3,3,Истина_разговоры
6691,TrueSpeech (32),1,9930,train,24,8,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (32).mp3,augs-- gen white_noise avg noised_echo,dataset\train\true\TrueSpeech (32) id-9930.mp3,3,Истина_разговоры
6692,TrueSpeech (32),1,9931,train,24,8,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (32).mp3,augs-- gen relu mx2y avg echo,dataset\train\true\TrueSpeech (32) id-9931.mp3,3,Истина_разговоры
6693,TrueSpeech (34),1,9932,val,34,10,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (34).mp3,augs-- ,dataset\val\true\TrueSpeech (34) id-9932.mp3,3,Истина_разговоры
6694,TrueSpeech (34),1,9933,val,34,10,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (34).mp3,augs-- gen relu slow_down echo,dataset\val\true\TrueSpeech (34) id-9933.mp3,3,Истина_разговоры
6695,TrueSpeech (34),1,9934,val,34,10,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (34).mp3,augs-- gen white_noise relu mx2y echo,dataset\val\true\TrueSpeech (34) id-9934.mp3,3,Истина_разговоры
6696,TrueSpeech (34),1,9935,val,34,10,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (34).mp3,augs-- ,dataset\val\true\TrueSpeech (34) id-9935.mp3,3,Истина_разговоры
6697,TrueSpeech (34),1,9936,val,34,10,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (34).mp3,augs-- gen mn2y echo,dataset\val\true\TrueSpeech (34) id-9936.mp3,3,Истина_разговоры
6698,TrueSpeech (34),1,9937,val,34,10,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (34).mp3,augs-- gen white_noise relu avg,dataset\val\true\TrueSpeech (34) id-9937.mp3,3,Истина_разговоры
6699,TrueSpeech (34),1,9938,val,34,10,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (34).mp3,augs-- ,dataset\val\true\TrueSpeech (34) id-9938.mp3,3,Истина_разговоры
6700,TrueSpeech (34),1,9939,val,34,10,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (34).mp3,augs-- gen noised_echo,dataset\val\true\TrueSpeech (34) id-9939.mp3,3,Истина_разговоры
6701,TrueSpeech (34),1,9940,val,34,10,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (34).mp3,augs-- gen mny slow_down,dataset\val\true\TrueSpeech (34) id-9940.mp3,3,Истина_разговоры
6702,TrueSpeech (35),1,9941,train,45,14,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (35).mp3,augs-- ,dataset\train\true\TrueSpeech (35) id-9941.mp3,3,Истина_разговоры
6703,TrueSpeech (35),1,9942,train,45,14,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (35).mp3,augs-- gen mny mxy,dataset\train\true\TrueSpeech (35) id-9942.mp3,3,Истина_разговоры
6704,TrueSpeech (35),1,9943,train,45,14,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (35).mp3,augs-- gen mn2y avg reverse pink_noise,dataset\train\true\TrueSpeech (35) id-9943.mp3,3,Истина_разговоры
6705,TrueSpeech (35),1,9944,train,45,14,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (35).mp3,augs-- ,dataset\train\true\TrueSpeech (35) id-9944.mp3,3,Истина_разговоры
6706,TrueSpeech (35),1,9945,train,45,14,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (35).mp3,augs-- gen mn2y mxy noised_echo,dataset\train\true\TrueSpeech (35) id-9945.mp3,3,Истина_разговоры
6707,TrueSpeech (35),1,9946,train,45,14,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (35).mp3,augs-- gen mn2y noised_echo,dataset\train\true\TrueSpeech (35) id-9946.mp3,3,Истина_разговоры
6708,TrueSpeech (121),1,9947,test,26,8,segment,2,6,6,12,CallsDataset\Истина_разговоры\TrueSpeech (121).mp3,augs-- ,dataset\test\TrueSpeech (121) id-9947.mp3,1,Истина_разговоры
6709,TrueSpeech (35),1,9948,train,45,14,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (35).mp3,augs-- ,dataset\train\true\TrueSpeech (35) id-9948.mp3,3,Истина_разговоры
6710,TrueSpeech (35),1,9949,train,45,14,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (35).mp3,augs-- gen white_noise mn2y mxy slow_down noised_echo pink_noise,dataset\train\true\TrueSpeech (35) id-9949.mp3,3,Истина_разговоры
6711,TrueSpeech (35),1,9950,train,45,14,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (35).mp3,augs-- gen mx2y echo reverse pink_noise,dataset\train\true\TrueSpeech (35) id-9950.mp3,3,Истина_разговоры
6712,TrueSpeech (35),1,9951,train,45,14,segment,12,6,36,42,CallsDataset\Истина_разговоры\TrueSpeech (35).mp3,augs-- ,dataset\train\true\TrueSpeech (35) id-9951.mp3,3,Истина_разговоры
6713,TrueSpeech (35),1,9952,train,45,14,segment,12,6,36,42,CallsDataset\Истина_разговоры\TrueSpeech (35).mp3,augs-- gen white_noise mn2y mx2y slow_down noised_echo reverse,dataset\train\true\TrueSpeech (35) id-9952.mp3,3,Истина_разговоры
6714,TrueSpeech (35),1,9953,train,45,14,segment,12,6,36,42,CallsDataset\Истина_разговоры\TrueSpeech (35).mp3,augs-- gen mn2y mxy avg noised_echo reverse pink_noise,dataset\train\true\TrueSpeech (35) id-9953.mp3,3,Истина_разговоры
6715,TrueSpeech (36),1,9954,train,13,4,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (36).mp3,augs-- ,dataset\train\true\TrueSpeech (36) id-9954.mp3,3,Истина_разговоры
6716,TrueSpeech (36),1,9955,train,13,4,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (36).mp3,augs-- gen mn2y mxy avg,dataset\train\true\TrueSpeech (36) id-9955.mp3,3,Истина_разговоры
6717,TrueSpeech (36),1,9956,train,13,4,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (36).mp3,augs-- gen mny mxy pink_noise,dataset\train\true\TrueSpeech (36) id-9956.mp3,3,Истина_разговоры
6718,TrueSpeech (37),1,9957,train,12,4,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (37).mp3,augs-- ,dataset\train\true\TrueSpeech (37) id-9957.mp3,3,Истина_разговоры
6719,TrueSpeech (37),1,9958,train,12,4,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (37).mp3,augs-- gen pink_noise,dataset\train\true\TrueSpeech (37) id-9958.mp3,3,Истина_разговоры
6720,TrueSpeech (37),1,9959,train,12,4,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (37).mp3,augs-- gen white_noise relu echo,dataset\train\true\TrueSpeech (37) id-9959.mp3,3,Истина_разговоры
6721,TrueSpeech (38),1,9960,train,59,18,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (38).mp3,augs-- ,dataset\train\true\TrueSpeech (38) id-9960.mp3,3,Истина_разговоры
6722,TrueSpeech (38),1,9961,train,59,18,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (38).mp3,augs-- gen white_noise mx2y avg,dataset\train\true\TrueSpeech (38) id-9961.mp3,3,Истина_разговоры
6723,TrueSpeech (38),1,9962,train,59,18,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (38).mp3,augs-- gen mxy avg pink_noise,dataset\train\true\TrueSpeech (38) id-9962.mp3,3,Истина_разговоры
6724,TrueSpeech (38),1,9963,train,59,18,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (38).mp3,augs-- ,dataset\train\true\TrueSpeech (38) id-9963.mp3,3,Истина_разговоры
6725,TrueSpeech (38),1,9964,train,59,18,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (38).mp3,augs-- gen mn2y avg pink_noise,dataset\train\true\TrueSpeech (38) id-9964.mp3,3,Истина_разговоры
6726,TrueSpeech (38),1,9965,train,59,18,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (38).mp3,augs-- gen white_noise mny avg echo pink_noise,dataset\train\true\TrueSpeech (38) id-9965.mp3,3,Истина_разговоры
6727,TrueSpeech (38),1,9966,train,59,18,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (38).mp3,augs-- ,dataset\train\true\TrueSpeech (38) id-9966.mp3,3,Истина_разговоры
6728,TrueSpeech (38),1,9967,train,59,18,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (38).mp3,augs-- gen avg pink_noise,dataset\train\true\TrueSpeech (38) id-9967.mp3,3,Истина_разговоры
6729,TrueSpeech (38),1,9968,train,59,18,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (38).mp3,augs-- gen mxy echo pink_noise,dataset\train\true\TrueSpeech (38) id-9968.mp3,3,Истина_разговоры
6730,TrueSpeech (38),1,9969,train,59,18,segment,12,6,36,42,CallsDataset\Истина_разговоры\TrueSpeech (38).mp3,augs-- ,dataset\train\true\TrueSpeech (38) id-9969.mp3,3,Истина_разговоры
6731,TrueSpeech (38),1,9970,train,59,18,segment,12,6,36,42,CallsDataset\Истина_разговоры\TrueSpeech (38).mp3,augs-- gen mx2y pink_noise,dataset\train\true\TrueSpeech (38) id-9970.mp3,3,Истина_разговоры
6732,TrueSpeech (38),1,9971,train,59,18,segment,12,6,36,42,CallsDataset\Истина_разговоры\TrueSpeech (38).mp3,augs-- gen white_noise mn2y noised_echo,dataset\train\true\TrueSpeech (38) id-9971.mp3,3,Истина_разговоры
6733,TrueSpeech (38),1,9972,train,59,18,segment,16,6,48,54,CallsDataset\Истина_разговоры\TrueSpeech (38).mp3,augs-- ,dataset\train\true\TrueSpeech (38) id-9972.mp3,3,Истина_разговоры
6734,TrueSpeech (38),1,9973,train,59,18,segment,16,6,48,54,CallsDataset\Истина_разговоры\TrueSpeech (38).mp3,augs-- gen white_noise mny avg,dataset\train\true\TrueSpeech (38) id-9973.mp3,3,Истина_разговоры
6735,TrueSpeech (38),1,9974,train,59,18,segment,16,6,48,54,CallsDataset\Истина_разговоры\TrueSpeech (38).mp3,augs-- gen mn2y echo,dataset\train\true\TrueSpeech (38) id-9974.mp3,3,Истина_разговоры
6736,TrueSpeech (4),1,9975,train,32,10,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (4).mp3,augs-- ,dataset\train\true\TrueSpeech (4) id-9975.mp3,3,Истина_разговоры
6737,TrueSpeech (4),1,9976,train,32,10,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (4).mp3,augs-- gen white_noise relu mx2y echo pink_noise,dataset\train\true\TrueSpeech (4) id-9976.mp3,3,Истина_разговоры
6738,TrueSpeech (4),1,9977,train,32,10,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (4).mp3,augs-- gen slow_down,dataset\train\true\TrueSpeech (4) id-9977.mp3,3,Истина_разговоры
6739,TrueSpeech (4),1,9978,train,32,10,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (4).mp3,augs-- ,dataset\train\true\TrueSpeech (4) id-9978.mp3,3,Истина_разговоры
6740,TrueSpeech (4),1,9979,train,32,10,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (4).mp3,augs-- gen mny echo pink_noise,dataset\train\true\TrueSpeech (4) id-9979.mp3,3,Истина_разговоры
6741,TrueSpeech (4),1,9980,train,32,10,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (4).mp3,augs-- gen relu mxy noised_echo pink_noise,dataset\train\true\TrueSpeech (4) id-9980.mp3,3,Истина_разговоры
6742,TrueSpeech (4),1,9981,train,32,10,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (4).mp3,augs-- ,dataset\train\true\TrueSpeech (4) id-9981.mp3,3,Истина_разговоры
6743,TrueSpeech (4),1,9982,train,32,10,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (4).mp3,augs-- gen relu mxy avg echo,dataset\train\true\TrueSpeech (4) id-9982.mp3,3,Истина_разговоры
6744,TrueSpeech (4),1,9983,train,32,10,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (4).mp3,augs-- gen white_noise relu mxy pink_noise,dataset\train\true\TrueSpeech (4) id-9983.mp3,3,Истина_разговоры
6745,TrueSpeech (40),1,9984,train,37,12,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (40).mp3,augs-- ,dataset\train\true\TrueSpeech (40) id-9984.mp3,3,Истина_разговоры
6746,TrueSpeech (40),1,9985,train,37,12,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (40).mp3,augs-- gen relu avg noised_echo,dataset\train\true\TrueSpeech (40) id-9985.mp3,3,Истина_разговоры
6747,TrueSpeech (40),1,9986,train,37,12,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (40).mp3,augs-- gen white_noise mn2y echo,dataset\train\true\TrueSpeech (40) id-9986.mp3,3,Истина_разговоры
6748,TrueSpeech (40),1,9987,train,37,12,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (40).mp3,augs-- ,dataset\train\true\TrueSpeech (40) id-9987.mp3,3,Истина_разговоры
6749,TrueSpeech (40),1,9988,train,37,12,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (40).mp3,augs-- gen mny noised_echo pink_noise,dataset\train\true\TrueSpeech (40) id-9988.mp3,3,Истина_разговоры
6750,TrueSpeech (40),1,9989,train,37,12,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (40).mp3,augs-- gen white_noise echo pink_noise,dataset\train\true\TrueSpeech (40) id-9989.mp3,3,Истина_разговоры
6751,TrueSpeech (40),1,9990,train,37,12,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (40).mp3,augs-- ,dataset\train\true\TrueSpeech (40) id-9990.mp3,3,Истина_разговоры
6752,TrueSpeech (40),1,9991,train,37,12,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (40).mp3,augs-- gen relu mxy,dataset\train\true\TrueSpeech (40) id-9991.mp3,3,Истина_разговоры
6753,TrueSpeech (40),1,9992,train,37,12,segment,8,6,24,30,CallsDataset\Истина_разговоры\TrueSpeech (40).mp3,augs-- gen white_noise mny mxy,dataset\train\true\TrueSpeech (40) id-9992.mp3,3,Истина_разговоры
6754,TrueSpeech (41),1,9993,train,35,10,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (41).mp3,augs-- ,dataset\train\true\TrueSpeech (41) id-9993.mp3,3,Истина_разговоры
6755,TrueSpeech (41),1,9994,train,35,10,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (41).mp3,augs-- gen mn2y noised_echo pink_noise,dataset\train\true\TrueSpeech (41) id-9994.mp3,3,Истина_разговоры
6756,TrueSpeech (41),1,9995,train,35,10,segment,0,6,0,6,CallsDataset\Истина_разговоры\TrueSpeech (41).mp3,augs-- gen white_noise relu mxy pink_noise,dataset\train\true\TrueSpeech (41) id-9995.mp3,3,Истина_разговоры
6757,TrueSpeech (41),1,9996,train,35,10,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (41).mp3,augs-- ,dataset\train\true\TrueSpeech (41) id-9996.mp3,3,Истина_разговоры
6758,TrueSpeech (41),1,9997,train,35,10,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (41).mp3,augs-- gen mx2y avg,dataset\train\true\TrueSpeech (41) id-9997.mp3,3,Истина_разговоры
6759,TrueSpeech (41),1,9998,train,35,10,segment,4,6,12,18,CallsDataset\Истина_разговоры\TrueSpeech (41).mp3,augs-- gen mx2y avg pink_noise,dataset\train\true\TrueSpeech (41) id-9998.mp3,3,Истина_разговоры
